Sequence_ID	sample_name
ASV_65781	Alt_d1_Ctrl_5T
ASV_65782	TL_inc_d1_ASW_3
ASV_65783	Alt_d1_Ctrl_9T
ASV_65784	Alt_d1_FW_11T
ASV_65785	Alt_d1_SAL_2T
ASV_65786	Alt_d1_Ctrl_10T
ASV_65787	Alt_d1_Ctrl_10T
ASV_65788	Alt_d2_FW_7M
ASV_65789	Alt_d2_SAL_2M
ASV_65791	Alt_d2_FW_7M
ASV_65792	Alt_d2_Ctrl_9M
ASV_65793	Alt_d1_Ctrl_3T
ASV_65794	Alt_d2_FW_11M
ASV_65795	Alt_d1_Ctrl_3T
ASV_65796	Alt_d1_FW_4T
ASV_65797	Alt_d2_FW_11M
ASV_65798	Alt_d1_Ctrl_5T
ASV_65799	Alt_d1_FW_7T
ASV_658	Ran_d1_Rcc_e40_1
ASV_6580	Browns_ThreeSqB_D2
ASV_65800	Alt_d1_FW_7T
ASV_65801	Alt_d1_FW_14T
ASV_65802	Alt_d1_Ctrl_5T
ASV_65804	Alt_d2_Ctrl_10M
ASV_65805	Alt_d1_Ctrl_5T
ASV_65806	Alt_d2_Ctrl_5M
ASV_65807	Alt_d1_Ctrl_15T
ASV_65808	TL_inc_d1_DI_ctrl_3
ASV_65809	Alt_d2_FW_14M
ASV_6581	Browns_ThreeSqA_D1
ASV_65811	Alt_d2_SAL_6M
ASV_65812	TL_inc_d2_ASW_1
ASV_65814	Alt_d2_Ctrl_9M
ASV_65815	Alt_d2_Ctrl_3M
ASV_65817	Alt_d1_SAL_8T
ASV_65818	Alt_d1_Ctrl_9T
ASV_6582	Sandmound_CattailA_D1
ASV_65820	Alt_d2_Ctrl_9M
ASV_65822	Alt_d2_Ctrl_9M
ASV_65823	Alt_d2_Ctrl_10M
ASV_65825	Alt_d2_Ctrl_9M
ASV_65826	Alt_d1_Ctrl_3T
ASV_65827	Alt_d1_FW_4T
ASV_65828	Alt_d1_SAL_13T
ASV_65829	TL_inc_d2_ASW_4
ASV_6583	Browns_TuleC_D2
ASV_65830	Alt_d1_Ctrl_5T
ASV_65831	Alt_d1_Ctrl_10T
ASV_65832	Alt_d2_Ctrl_10M
ASV_65833	Alt_d1_Ctrl_9T
ASV_65834	TL_inc_d1_ASW_4
ASV_65835	Alt_d1_FW_4T
ASV_65837	Alt_d1_Ctrl_3T
ASV_65838	Alt_d2_FW_14M
ASV_65839	Alt_d1_Ctrl_5T
ASV_6584	Ran_d1_Sal_e40_1
ASV_65841	TL_inc_d1_DI_ctrl_4
ASV_65842	TL_inc_d2_DI_ctrl_1
ASV_65845	Alt_d1_SAL_6T
ASV_65846	TL_inc_d1_ASW_4
ASV_65847	Alt_d1_SAL_12T
ASV_65849	Alt_d2_FW_14M
ASV_6585	Ran_d1_Rcc_e40_1
ASV_65850	Alt_d1_Ctrl_10T
ASV_65851	Alt_d1_FW_11T
ASV_65853	Alt_d2_Ctrl_3M
ASV_65854	Alt_d1_Ctrl_9T
ASV_65856	Alt_d2_Ctrl_15M
ASV_65857	Alt_d1_Ctrl_3T
ASV_65859	TL_inc_d2_DI_ctrl_1
ASV_6586	MayberryNE_CattailA_D1
ASV_65860	Alt_d1_Ctrl_15T
ASV_65861	Alt_d2_Ctrl_3M
ASV_65862	Alt_d2_Ctrl_3M
ASV_65863	Alt_d1_FW_14T
ASV_65864	TL_inc_d1_ASW_3
ASV_65865	Alt_d1_FW_14T
ASV_65866	Ran_d1_Rcc_e40_1
ASV_65867	TS_SW_d1_12_2
ASV_65868	Alt_d1_FW_1T
ASV_65869	Ran_d1_Rcc_e40_2
ASV_6587	TL_inc_d1_ASW_4
ASV_65871	Alt_d1_Ctrl_5T
ASV_65872	Alt_d1_Ctrl_10T
ASV_65873	Alt_d2_Ctrl_9M
ASV_65874	Alt_d1_FW_4T
ASV_65875	Alt_d1_Ctrl_10T
ASV_65876	Alt_d1_SAL_12T
ASV_65877	Browns_TuleB_D1
ASV_65878	Alt_d1_Ctrl_10T
ASV_65879	Alt_d1_Ctrl_9T
ASV_6588	TL_inc_d1_ASW_3
ASV_65880	Alt_d1_SAL_12T
ASV_65881	Alt_d1_FW_11T
ASV_65882	TS_SW_d2_12_1
ASV_65883	Alt_d1_Ctrl_15T
ASV_65884	Alt_d1_SAL_12T
ASV_65885	Ran_d1_Sal_e40_2
ASV_65887	Ran_d1_Sal_e40_1
ASV_65888	Ran_d2_Rcc_e40_2
ASV_65889	Ran_d2_Sal_e40_2
ASV_6589	Ran_d1_Sal_e40_1
ASV_65890	Alt_d1_Ctrl_10T
ASV_65891	TS_SW_d1_12_1
ASV_65893	WestPond_TuleA_D1
ASV_65894	Alt_d1_Ctrl_15T
ASV_65895	Alt_d1_SAL_13T
ASV_65896	Alt_d1_SAL_8T
ASV_65897	Sandmound_CattailA_D1
ASV_65899	Alt_d2_Ctrl_5M
ASV_659	Browns_TuleC_D1
ASV_6590	Browns_ThreeSqA_D1
ASV_65900	Alt_d1_SAL_8T
ASV_65901	Alt_d2_FW_14M
ASV_65902	Alt_d2_FW_11M
ASV_65903	Alt_d1_Ctrl_9T
ASV_65904	Alt_d1_Ctrl_15T
ASV_65905	Alt_d1_Ctrl_3T
ASV_65907	Alt_d1_SAL_12T
ASV_65908	Alt_d2_Ctrl_5M
ASV_65909	MayberryNE_CattailB_D1
ASV_6591	MayberrySE_TuleB_D1
ASV_65911	Alt_d1_Ctrl_10T
ASV_65912	Sandmound_CattailA_D1
ASV_65913	MayberrySE_CattailB_D2
ASV_65914	Sandmound_ThreeSqA_D2
ASV_65915	MayberryNE_CattailC_D2
ASV_65917	Alt_d1_Ctrl_3T
ASV_65918	Alt_d1_SAL_12T
ASV_65919	MayberryNW_CattailC_D2
ASV_6592	Ran_d1_Sal_e40_1
ASV_65920	Alt_d1_SAL_6T
ASV_65921	Ran_d2_Sal_e40_1
ASV_65922	Browns_TuleC_D1
ASV_65923	Sandmound_CattailA_D1
ASV_65924	MayberryNW_CattailC_D1
ASV_65925	Alt_d2_Ctrl_15M
ASV_65927	Alt_d1_Ctrl_10T
ASV_6593	Ran_d1_Sal_e40_1
ASV_65931	Alt_d1_Ctrl_15T
ASV_65933	WestPond_CattailA_D1
ASV_65935	WestPond_CattailB_D2
ASV_65937	MayberryNW_CattailB_D2
ASV_65938	Alt_d2_FW_7M
ASV_6594	Alt_d1_Ctrl_10T
ASV_65941	Browns_TuleB_D2
ASV_65943	Browns_TuleB_D2
ASV_65946	Alt_d1_Ctrl_5T
ASV_65948	WestPond_CattailC_D1
ASV_6595	TL_inc_d1_ASW_3
ASV_65952	Sandmound_ThreeSqA_D2
ASV_65954	Browns_ThreeSqA_D1
ASV_65955	MayberrySE_TuleB_D2
ASV_65956	Sandmound_ThreeSqA_D1
ASV_65959	MayberryNE_CattailC_D2
ASV_6596	Browns_ThreeSqA_D1
ASV_65964	MayberryNE_TuleB_D2
ASV_65965	MayberrySE_CattailB_D1
ASV_65966	WestPond_TuleC_D2
ASV_65968	Browns_ThreeSqB_D2
ASV_65969	Browns_ThreeSqA_D2
ASV_6597	MayberryNE_CattailA_D2
ASV_65970	Sandmound_TuleA_D1
ASV_65972	Browns_ThreeSqC_D1
ASV_65977	MayberrySE_TuleA_D1
ASV_65978	Browns_ThreeSqB_D2
ASV_65979	MayberryNE_CattailA_D2
ASV_65980	MayberryNE_CattailC_D1
ASV_65982	Browns_TuleC_D2
ASV_65984	WestPond_CattailB_D2
ASV_65985	WestPond_CattailA_D2
ASV_65987	MayberrySE_TuleA_D2
ASV_65989	MayberryNW_TuleC_D1
ASV_6599	Browns_ThreeSqA_D1
ASV_65991	MayberryNW_CattailA_D1
ASV_65992	MayberryNW_TuleA_D1
ASV_65993	Browns_ThreeSqA_D1
ASV_65994	Browns_ThreeSqB_D1
ASV_65995	MayberryNE_CattailC_D1
ASV_65997	MayberryNE_TuleA_D1
ASV_66	Ran_d1_Rcc_e40_1
ASV_660	Browns_ThreeSqA_D1
ASV_6600	Ran_d2_Rcc_e40_1
ASV_66000	Sandmound_TuleC_D2
ASV_66001	WestPond_TuleB_D2
ASV_66003	Sandmound_ThreeSqA_D2
ASV_66006	Browns_TuleA_D2
ASV_66007	Browns_ThreeSqB_D1
ASV_66009	MayberryNE_TuleC_D2
ASV_6601	Ran_d1_Rcc_e40_1
ASV_66010	MayberryNE_CattailA_D1
ASV_66011	Sandmound_ThreeSqB_D1
ASV_66014	MayberryNW_TuleC_D1
ASV_66015	Browns_TuleC_D1
ASV_66016	Browns_ThreeSqC_D1
ASV_66019	MayberryNE_CattailC_D2
ASV_6602	Ran_d2_Rcc_e40_1
ASV_66022	Browns_ThreeSqB_D1
ASV_66024	WestPond_CattailA_D1
ASV_66025	WestPond_CattailB_D2
ASV_66028	Browns_TuleA_D2
ASV_6603	Ran_d1_Sal_e40_2
ASV_66032	MayberryNE_CattailA_D1
ASV_66034	Browns_ThreeSqA_D1
ASV_66035	Sandmound_ThreeSqA_D1
ASV_66037	Browns_TuleC_D1
ASV_66038	MayberryNE_TuleC_D2
ASV_66039	MayberryNE_CattailA_D2
ASV_6604	Ran_d1_Rcc_e40_1
ASV_66040	MayberryNE_TuleA_D2
ASV_66047	MayberryNE_TuleC_D1
ASV_66048	MayberryNE_TuleB_D2
ASV_66049	Browns_ThreeSqC_D2
ASV_6605	Alt_d1_FW_7T
ASV_66051	Browns_ThreeSqB_D1
ASV_66053	WestPond_TuleA_D2
ASV_66055	Sandmound_CattailA_D1
ASV_6606	Alt_d1_Ctrl_10T
ASV_66063	Sandmound_ThreeSqC_D2
ASV_66065	MayberryNW_CattailC_D2
ASV_66066	Browns_ThreeSqA_D2
ASV_66068	MayberryNE_TuleA_D1
ASV_6607	Alt_d1_Ctrl_10T
ASV_66071	MayberrySE_CattailA_D2
ASV_66072	WestPond_CattailC_D2
ASV_66073	WestPond_TuleA_D1
ASV_66074	Sandmound_CattailA_D2
ASV_66076	MayberryNW_CattailA_D1
ASV_66077	WestPond_CattailB_D2
ASV_66078	Browns_ThreeSqC_D1
ASV_6608	Alt_d1_Ctrl_10T
ASV_66080	Sandmound_CattailA_D1
ASV_66082	MayberryNE_TuleA_D2
ASV_66083	Sandmound_CattailA_D2
ASV_66085	Sandmound_ThreeSqA_D2
ASV_66087	MayberryNE_CattailC_D2
ASV_6609	Alt_d2_FW_1M
ASV_66090	Browns_ThreeSqB_D1
ASV_66091	Browns_ThreeSqA_D2
ASV_66092	MayberryNE_TuleA_D1
ASV_66093	WestPond_TuleB_D1
ASV_66094	Browns_ThreeSqA_D1
ASV_66096	WestPond_CattailA_D1
ASV_66097	Browns_ThreeSqC_D2
ASV_66098	MayberryNW_CattailA_D1
ASV_66099	MayberryNE_CattailB_D1
ASV_661	Browns_ThreeSqA_D1
ASV_6610	TL_inc_d1_ASW_3
ASV_66101	Sandmound_ThreeSqC_D2
ASV_66103	Sandmound_CattailA_D1
ASV_66104	Browns_TuleC_D2
ASV_66105	Sandmound_ThreeSqC_D1
ASV_66108	MayberryNE_TuleB_D1
ASV_66109	Browns_TuleC_D1
ASV_6611	Browns_ThreeSqA_D2
ASV_66112	Sandmound_CattailA_D1
ASV_66116	Browns_TuleB_D1
ASV_66117	Sandmound_ThreeSqA_D1
ASV_66118	MayberryNE_CattailB_D1
ASV_6612	Browns_ThreeSqA_D1
ASV_66120	Browns_ThreeSqB_D1
ASV_66121	MayberryNE_CattailA_D1
ASV_66122	Browns_TuleC_D1
ASV_66123	WestPond_CattailB_D1
ASV_66124	Browns_ThreeSqC_D1
ASV_66126	MayberryNW_CattailA_D1
ASV_66127	Sandmound_ThreeSqA_D2
ASV_66128	MayberryNE_CattailA_D1
ASV_66129	WestPond_CattailB_D2
ASV_6613	Browns_ThreeSqA_D1
ASV_66135	Browns_ThreeSqB_D2
ASV_66137	MayberryNE_TuleA_D2
ASV_66139	MayberryNE_CattailB_D1
ASV_6614	Alt_d1_Ctrl_10T
ASV_66140	Browns_ThreeSqA_D1
ASV_66142	MayberryNE_TuleB_D2
ASV_66144	MayberrySE_CattailA_D1
ASV_66145	MayberryNE_TuleA_D1
ASV_66149	Browns_ThreeSqC_D2
ASV_6615	Ran_d1_Sal_e40_1
ASV_66150	MayberryNW_CattailA_D1
ASV_66151	WestPond_TuleA_D2
ASV_66152	Browns_ThreeSqA_D2
ASV_66153	Browns_TuleC_D1
ASV_66157	MayberryNW_TuleC_D2
ASV_66158	MayberryNE_TuleA_D1
ASV_66159	Sandmound_CattailA_D2
ASV_66160	WestPond_TuleB_D2
ASV_66163	WestPond_CattailC_D1
ASV_66164	MayberryNE_TuleA_D1
ASV_66165	Browns_TuleC_D2
ASV_66166	MayberryNW_TuleB_D2
ASV_66167	Sandmound_ThreeSqA_D1
ASV_66169	Browns_ThreeSqA_D1
ASV_6617	MayberryNE_CattailA_D2
ASV_66170	MayberryNE_CattailA_D1
ASV_66172	MayberryNE_CattailC_D1
ASV_66173	Sandmound_TuleC_D2
ASV_66174	MayberryNE_TuleC_D2
ASV_66176	WestPond_CattailA_D2
ASV_66177	MayberryNE_TuleC_D2
ASV_66179	MayberryNE_TuleA_D2
ASV_6618	Alt_d1_Ctrl_3T
ASV_66182	MayberryNE_TuleC_D2
ASV_66184	Sandmound_CattailA_D1
ASV_66185	MayberryNE_CattailB_D1
ASV_66186	Browns_ThreeSqA_D2
ASV_66188	MayberryNE_CattailC_D2
ASV_66189	WestPond_TuleB_D2
ASV_6619	Alt_d2_SAL_12M
ASV_66192	WestPond_CattailB_D1
ASV_66195	MayberryNE_CattailB_D1
ASV_66196	MayberryNE_CattailC_D1
ASV_66197	Sandmound_ThreeSqB_D1
ASV_662	Ran_d1_Sal_e40_2
ASV_6620	MayberryNE_CattailA_D1
ASV_66201	MayberryNE_TuleA_D1
ASV_66202	Sandmound_ThreeSqA_D1
ASV_66204	Browns_TuleC_D1
ASV_66205	MayberryNE_CattailA_D1
ASV_66207	WestPond_CattailC_D1
ASV_6621	Browns_ThreeSqA_D1
ASV_66210	WestPond_CattailA_D2
ASV_66211	MayberrySE_CattailB_D2
ASV_66216	WestPond_CattailB_D2
ASV_66219	MayberrySE_CattailA_D2
ASV_66220	Browns_ThreeSqA_D2
ASV_66221	Sandmound_TuleA_D1
ASV_66223	MayberryNE_CattailA_D2
ASV_66226	Browns_ThreeSqA_D1
ASV_6623	Browns_TuleB_D2
ASV_66230	MayberrySE_TuleC_D1
ASV_66231	WestPond_CattailA_D1
ASV_66232	Browns_TuleA_D2
ASV_66233	MayberryNW_CattailB_D1
ASV_66234	Browns_ThreeSqC_D2
ASV_66235	MayberryNW_CattailA_D2
ASV_66236	Browns_ThreeSqA_D1
ASV_66237	MayberrySE_CattailC_D1
ASV_66238	MayberryNE_TuleB_D2
ASV_66239	Browns_ThreeSqB_D1
ASV_6624	Ran_d1_Rcc_e40_1
ASV_66242	Browns_TuleC_D2
ASV_66244	Browns_ThreeSqA_D1
ASV_66245	MayberryNE_TuleA_D2
ASV_66247	MayberryNE_CattailA_D2
ASV_6625	Ran_d1_Rcc_e40_1
ASV_66252	MayberryNE_CattailB_D1
ASV_66254	WestPond_CattailB_D2
ASV_66255	MayberryNE_TuleB_D1
ASV_66256	MayberryNE_CattailA_D2
ASV_66258	MayberryNW_CattailA_D1
ASV_66259	Sandmound_ThreeSqB_D2
ASV_6626	Alt_d1_SAL_2T
ASV_66261	MayberryNE_TuleC_D1
ASV_66263	MayberryNW_TuleA_D1
ASV_66266	Sandmound_CattailA_D1
ASV_66268	MayberrySE_CattailA_D2
ASV_66269	Sandmound_ThreeSqC_D1
ASV_6627	TL_inc_d1_ASW_5
ASV_66270	Sandmound_TuleA_D1
ASV_66273	MayberryNW_CattailA_D1
ASV_66274	MayberryNE_CattailA_D1
ASV_66275	Sandmound_CattailA_D1
ASV_66276	Sandmound_ThreeSqB_D1
ASV_66277	Browns_ThreeSqA_D2
ASV_66279	Browns_TuleA_D2
ASV_6628	Alt_d1_Ctrl_3T
ASV_66284	Browns_TuleC_D1
ASV_66285	MayberryNE_CattailA_D1
ASV_66286	MayberryNE_CattailB_D1
ASV_66288	Sandmound_ThreeSqB_D2
ASV_6629	Alt_d1_Ctrl_10T
ASV_66291	Browns_TuleB_D2
ASV_66292	MayberryNE_CattailB_D2
ASV_66294	MayberryNW_TuleA_D1
ASV_66296	MayberryNE_TuleB_D2
ASV_663	Alt_d1_Ctrl_10T
ASV_6630	Ran_d1_Sal_e40_1
ASV_66302	MayberryNE_TuleA_D1
ASV_66303	WestPond_CattailA_D1
ASV_66307	Sandmound_CattailA_D1
ASV_66309	Browns_ThreeSqC_D2
ASV_6631	Ran_d1_Rcc_e40_1
ASV_66310	Browns_ThreeSqB_D2
ASV_66314	MayberryNE_CattailA_D1
ASV_66324	Browns_ThreeSqC_D2
ASV_66326	Browns_ThreeSqA_D2
ASV_66327	MayberryNE_TuleA_D1
ASV_66329	MayberryNE_TuleB_D2
ASV_6633	Browns_ThreeSqA_D1
ASV_66330	MayberryNW_TuleC_D1
ASV_66331	MayberryNE_CattailB_D1
ASV_66334	MayberryNE_CattailC_D1
ASV_66337	WestPond_CattailB_D1
ASV_66339	Sandmound_ThreeSqA_D1
ASV_6634	Browns_ThreeSqA_D1
ASV_66340	Browns_ThreeSqB_D2
ASV_66341	MayberrySE_CattailC_D2
ASV_66342	Sandmound_CattailA_D1
ASV_66344	MayberrySE_TuleB_D1
ASV_66345	Sandmound_ThreeSqB_D1
ASV_66346	Browns_TuleC_D2
ASV_66347	WestPond_CattailB_D1
ASV_66349	Sandmound_ThreeSqA_D2
ASV_6635	Browns_ThreeSqA_D1
ASV_66350	Browns_ThreeSqA_D1
ASV_66352	MayberryNE_TuleA_D1
ASV_66356	Browns_ThreeSqB_D1
ASV_66358	MayberryNE_CattailC_D2
ASV_66359	MayberryNE_TuleA_D2
ASV_6636	Browns_ThreeSqA_D1
ASV_66360	MayberryNE_CattailC_D2
ASV_66361	Sandmound_ThreeSqB_D2
ASV_66363	Browns_ThreeSqA_D2
ASV_66365	Sandmound_ThreeSqA_D1
ASV_66366	WestPond_CattailA_D2
ASV_66367	Sandmound_ThreeSqC_D1
ASV_66368	MayberryNE_CattailB_D2
ASV_66369	MayberrySE_TuleC_D1
ASV_6637	Alt_d1_Ctrl_10T
ASV_66372	Sandmound_ThreeSqA_D2
ASV_66373	WestPond_TuleA_D1
ASV_66374	MayberryNE_CattailA_D1
ASV_66375	MayberryNE_TuleC_D2
ASV_66377	Browns_ThreeSqB_D1
ASV_66379	MayberryNW_TuleA_D2
ASV_6638	Alt_d1_Ctrl_10T
ASV_66381	Browns_ThreeSqA_D1
ASV_66387	MayberryNW_TuleA_D1
ASV_66388	Browns_TuleB_D2
ASV_6639	Ran_d2_Rcc_e40_1
ASV_66392	MayberryNW_CattailB_D1
ASV_66399	Browns_ThreeSqA_D1
ASV_664	Ran_d1_Rcc_e40_1
ASV_6640	Browns_ThreeSqA_D2
ASV_66402	MayberryNE_TuleB_D2
ASV_66403	MayberryNE_TuleC_D2
ASV_66406	MayberryNE_TuleB_D1
ASV_66407	Browns_ThreeSqB_D1
ASV_66409	MayberrySE_TuleA_D1
ASV_66410	MayberryNW_CattailB_D1
ASV_66411	MayberryNE_CattailB_D1
ASV_66414	Browns_TuleA_D2
ASV_66418	Browns_ThreeSqA_D1
ASV_6642	Browns_TuleB_D2
ASV_66420	WestPond_CattailB_D2
ASV_66422	Browns_ThreeSqB_D2
ASV_66423	MayberryNE_CattailA_D1
ASV_66424	WestPond_CattailA_D2
ASV_66426	MayberryNW_CattailC_D2
ASV_66427	MayberryNE_TuleB_D2
ASV_66429	Browns_ThreeSqA_D2
ASV_66430	MayberryNE_TuleA_D2
ASV_66438	Browns_TuleC_D1
ASV_66439	MayberryNE_TuleA_D2
ASV_6644	Alt_d1_Ctrl_10T
ASV_66442	MayberryNE_TuleA_D1
ASV_66443	Sandmound_ThreeSqB_D1
ASV_66445	MayberryNE_TuleA_D1
ASV_66446	MayberryNE_CattailB_D1
ASV_66448	Sandmound_ThreeSqA_D1
ASV_6645	Alt_d1_Ctrl_10T
ASV_66450	Browns_TuleB_D1
ASV_66451	Sandmound_CattailA_D2
ASV_66454	MayberryNW_CattailB_D1
ASV_66456	MayberryNW_TuleC_D2
ASV_66458	Sandmound_TuleB_D2
ASV_66459	Sandmound_TuleC_D1
ASV_6646	Ran_d1_Rcc_e40_2
ASV_66460	MayberryNE_TuleB_D1
ASV_66463	WestPond_TuleA_D1
ASV_66465	Sandmound_ThreeSqA_D2
ASV_66466	MayberryNE_TuleA_D1
ASV_66468	Browns_ThreeSqB_D2
ASV_6647	MayberryNE_CattailA_D1
ASV_66470	Browns_TuleA_D2
ASV_66471	Browns_TuleC_D2
ASV_66474	MayberryNE_TuleA_D1
ASV_66475	MayberryNE_TuleC_D1
ASV_66477	WestPond_CattailB_D2
ASV_66478	MayberryNE_CattailA_D2
ASV_66479	Browns_ThreeSqA_D1
ASV_6648	Sandmound_ThreeSqB_D1
ASV_66481	Sandmound_CattailA_D1
ASV_66483	MayberryNW_CattailA_D2
ASV_66484	Browns_ThreeSqB_D1
ASV_66486	MayberryNE_TuleB_D2
ASV_6649	Browns_ThreeSqA_D1
ASV_66491	MayberryNE_CattailA_D1
ASV_66493	MayberrySE_TuleC_D2
ASV_66494	MayberryNE_CattailA_D2
ASV_66495	MayberryNE_TuleB_D1
ASV_66496	Browns_TuleB_D1
ASV_66497	MayberryNW_TuleB_D2
ASV_66498	WestPond_CattailA_D1
ASV_665	Alt_d1_FW_11T
ASV_6650	MayberryNE_CattailB_D2
ASV_66500	MayberryNW_TuleB_D2
ASV_66501	Browns_TuleB_D1
ASV_66502	Sandmound_CattailA_D1
ASV_66503	Browns_TuleC_D2
ASV_66504	Browns_ThreeSqA_D2
ASV_66505	MayberryNE_TuleA_D1
ASV_66506	MayberryNE_TuleA_D1
ASV_66508	Browns_TuleC_D1
ASV_66509	WestPond_TuleB_D2
ASV_6651	Sandmound_TuleA_D2
ASV_66514	WestPond_TuleA_D2
ASV_66517	MayberryNE_CattailB_D1
ASV_66519	Sandmound_ThreeSqB_D2
ASV_6652	TS_FW_d1_12_2
ASV_66521	Ran_d1_Rcc_e40_1
ASV_66525	Ran_d2_Sal_e40_1
ASV_66526	Ran_d1_Sal_e40_2
ASV_66527	TS_FW_d1_12_1
ASV_6653	Ran_d1_Rcc_e40_1
ASV_66530	Ran_d2_Rcc_e40_2
ASV_66531	Ran_d1_Rcc_e40_1
ASV_66532	Ran_d2_Rcc_e40_1
ASV_66533	TS_SW_d1_12_1
ASV_66534	Ran_d2_Sal_e40_1
ASV_66536	TS_FW_d1_12_1
ASV_66537	Ran_d2_Sal_e40_1
ASV_66539	TS_SW_d1_12_2
ASV_6654	Browns_ThreeSqC_D2
ASV_66540	TS_SW_d1_12_2
ASV_66542	Ran_d2_Sal_e40_1
ASV_66545	Ran_d2_Rcc_e40_2
ASV_66546	TS_SW_d1_12_2
ASV_66547	TS_FW_d2_12_1
ASV_66548	TS_SW_d2_12_1
ASV_66549	Ran_d1_Rcc_e40_1
ASV_66550	Ran_d2_Sal_e40_2
ASV_66551	Ran_d2_Rcc_e40_2
ASV_66552	Ran_d1_Rcc_e40_1
ASV_66553	Ran_d2_Rcc_e40_2
ASV_66554	TS_FW_d1_12_1
ASV_66556	TS_SW_d2_12_1
ASV_66557	TS_SW_d1_12_1
ASV_66559	TS_FW_d2_12_1
ASV_6656	MayberryNE_CattailA_D1
ASV_66561	TS_FW_d2_12_1
ASV_66562	Ran_d1_Rcc_e40_1
ASV_66564	Ran_d2_Rcc_e40_1
ASV_66567	Ran_d1_Sal_e40_2
ASV_66569	TS_FW_d1_12_2
ASV_6657	Browns_TuleC_D1
ASV_66570	TS_FW_d1_12_1
ASV_66573	Ran_d1_Rcc_e40_2
ASV_66575	Ran_d2_Sal_e40_2
ASV_66577	Ran_d2_Sal_e40_1
ASV_6658	Sandmound_TuleC_D2
ASV_66581	TS_SW_d1_12_2
ASV_66583	Ran_d2_Rcc_e40_2
ASV_66585	TS_SW_d2_12_1
ASV_66586	TS_FW_d2_12_1
ASV_66587	Ran_d2_Rcc_e40_1
ASV_66588	Ran_d2_Sal_e40_1
ASV_66589	Ran_d2_Sal_e40_1
ASV_6659	MayberrySE_CattailB_D2
ASV_66591	TS_FW_d2_12_1
ASV_66592	Ran_d1_Sal_e40_1
ASV_66594	Ran_d2_Sal_e40_1
ASV_66595	Ran_d2_Sal_e40_1
ASV_66596	Ran_d1_Rcc_e40_2
ASV_66597	Ran_d1_Sal_e40_2
ASV_66599	Ran_d1_Rcc_e40_1
ASV_666	Alt_d1_Ctrl_10T
ASV_6660	Browns_ThreeSqA_D1
ASV_66600	Ran_d2_Rcc_e40_1
ASV_66601	Ran_d1_Rcc_e40_2
ASV_66602	TS_FW_d2_12_1
ASV_66604	Ran_d2_Sal_e40_2
ASV_66605	Ran_d2_Sal_e40_1
ASV_66606	Ran_d1_Sal_e40_2
ASV_66607	Ran_d2_Rcc_e40_2
ASV_6661	Alt_d1_Ctrl_15T
ASV_66610	Ran_d1_Sal_e40_1
ASV_66611	Ran_d1_Rcc_e40_1
ASV_66612	Ran_d1_Rcc_e40_2
ASV_66614	TS_SW_d2_12_2
ASV_66615	Ran_d2_Rcc_e40_1
ASV_66616	Ran_d1_Rcc_e40_1
ASV_66617	Ran_d1_Sal_e40_2
ASV_66619	Ran_d2_Sal_e40_1
ASV_6662	Ran_d2_Sal_e40_1
ASV_66620	Ran_d2_Rcc_e40_1
ASV_66621	TS_SW_d1_12_2
ASV_66622	Ran_d1_Rcc_e40_2
ASV_66623	Ran_d2_Sal_e40_1
ASV_66624	Ran_d1_Rcc_e40_1
ASV_66625	TS_FW_d1_12_1
ASV_66627	TS_SW_d1_12_2
ASV_66631	Ran_d1_Sal_e40_1
ASV_66632	Ran_d1_Rcc_e40_2
ASV_66633	Ran_d2_Sal_e40_1
ASV_66634	TS_SW_d2_12_2
ASV_66636	Ran_d2_Sal_e40_1
ASV_66638	Ran_d1_Sal_e40_1
ASV_6664	Browns_ThreeSqA_D1
ASV_66640	Ran_d1_Rcc_e40_2
ASV_66641	TS_FW_d2_12_1
ASV_66642	Ran_d1_Rcc_e40_1
ASV_66643	Ran_d1_Sal_e40_1
ASV_66644	Ran_d1_Sal_e40_1
ASV_66645	Ran_d1_Sal_e40_1
ASV_66646	Ran_d1_Rcc_e40_2
ASV_66647	TS_FW_d2_12_1
ASV_66648	Ran_d1_Rcc_e40_1
ASV_66649	Ran_d1_Rcc_e40_2
ASV_6665	Browns_ThreeSqC_D1
ASV_66650	Ran_d2_Rcc_e40_2
ASV_66651	TS_SW_d1_12_2
ASV_66654	Ran_d2_Rcc_e40_2
ASV_66655	TS_SW_d2_12_2
ASV_66657	Ran_d2_Rcc_e40_1
ASV_66658	TS_FW_d1_12_1
ASV_6666	Browns_ThreeSqB_D2
ASV_66662	Ran_d2_Sal_e40_1
ASV_66663	Ran_d2_Rcc_e40_2
ASV_66666	Ran_d1_Rcc_e40_1
ASV_66668	Ran_d1_Rcc_e40_1
ASV_66669	TS_FW_d1_12_1
ASV_6667	Browns_TuleC_D1
ASV_66672	Ran_d1_Sal_e40_1
ASV_66673	TS_FW_d2_12_1
ASV_66674	Ran_d1_Rcc_e40_1
ASV_66675	Ran_d2_Rcc_e40_1
ASV_66677	TS_FW_d1_12_1
ASV_66678	Ran_d1_Rcc_e40_1
ASV_66679	TS_SW_d2_12_2
ASV_6668	Browns_ThreeSqA_D1
ASV_66680	Ran_d2_Sal_e40_1
ASV_66681	TS_FW_d2_12_1
ASV_66682	Ran_d1_Rcc_e40_2
ASV_66683	Ran_d2_Rcc_e40_2
ASV_66684	Ran_d2_Sal_e40_1
