"","Estuary","sampleID","Salinity_calcd_ppt","Salinity","Salinity_ppt_all","Conductivity_uS_cm","CH4_pw_air_ppmv","CH4_ug_m2_h","N2O_ug_m2_h","CO2_ug_m2_h","NEE_mgC_m2_m","GEP_mgC_m2_m","PAR_uE_m2_s","CH4_pot_umol_gdw_h","CO2_pot_umol_gdw_h","Cl_mgL","SO4_mgL","NH4_mgL","NO3_mgL","pH","PO4_mgL","Fe_mgL","Acetate_mgL","TotalVFA_uM","SR_umol_cm3_d","AMG_umol_cm3_d","TOC_mgL","TN_mgL","Br_mgL","DIN_mgL","DON_mgL","DOC_mgL","DIC_mgL","Na_mgL","K_mgL","Ca_mgL","Mn_mgL","Mg_mgL","Cu_mgL","Zn_mgL","sed_pH","sed_NH4_mgL","sed_NO3_mgL","sed_PO4_mgL","sed_Cl_mgL","sed_SO4_mgL","sed_per_C","sed_per_N","sed_CN","sed_per_org","sed_per_inorg","sed_Bulk_dens","sed_Fe_mgL","sed_Mn_mgL","sed_Cu_mgL","sed_Zn_mgL","N2_umol_m2_h","SOD_umol_m2_h","NO3_umol_m2_h","NH4_umol_m2_h","SRP_umol_m2_h","DON_umol_m2_h"
"155","SF","WestPond_TuleB_D1",0.380244176,"0.380244176",0.380244176,NA,NA,31.71546917,NA,9777.80885,NA,NA,NA,NA,NA,4094.740875,12.154,NA,NA,"6.3",NA,49.43,NA,NA,NA,NA,NA,2.059,NA,NA,NA,10.24,NA,57146,5081.79,37792.07,50.3,15183.38,0.5,15183.38,6.3,115.64,4.97,6.9,190.012,46.6,38.44,2.059,24.1901848188456,NA,NA,0.0629969395403229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","SF","WestPond_TuleB_D2",0.380244176,"0.380244176",0.380244176,NA,NA,31.71546917,NA,9777.80885,NA,NA,NA,NA,NA,4094.740875,12.154,NA,NA,"5.8",NA,49.43,NA,NA,NA,NA,NA,1.592,NA,NA,NA,10.24,NA,57146,5081.79,37792.07,50.3,15183.38,0.5,15183.38,5.8,75.99,2.9,5.7,268.002,63.3,32.85,1.592,25.5211972777048,NA,NA,0.0823255459901948,15880,139,38,46,NA,NA,NA,NA,NA,NA
"157","SF","WestPond_TuleC_D1",0.374460255,"0.374460255",0.374460255,NA,NA,1.026137308,NA,4630.644423,NA,NA,NA,NA,NA,6658.343075,28.0435,NA,NA,"6.34",NA,47.02,NA,NA,NA,NA,NA,2.159,NA,NA,NA,15.72,NA,87546.9,4173.92,40939.41,0.66,20383.92,20.36,20383.92,6.34,130.39,1.94,9.8,196.7475,42.9,40.59,2.159,24.484939677613,NA,NA,0.074193948025054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","SF","WestPond_TuleC_D2",0.374460255,"0.374460255",0.374460255,NA,NA,1.026137308,NA,4630.644423,NA,NA,NA,NA,NA,6658.343075,28.0435,NA,NA,"5.97",NA,47.02,NA,NA,NA,NA,NA,1.719,NA,NA,NA,15.72,NA,87546.9,4173.92,40939.41,0.66,20383.92,20.36,20383.92,5.97,101.27,2.88,9.4,332.1665,59.3,40.03,1.719,30.4401055867491,NA,NA,0.0647040244404541,9930,85,33,38,NA,NA,NA,NA,NA,NA
"159","SF","WestPond_CattailA_D1",0.417574716,"0.417574716",0.417574716,NA,NA,135.0238335,NA,14808.68675,NA,NA,NA,NA,NA,122244.7874,346.17,NA,NA,"6.39",NA,70.28,NA,NA,NA,NA,NA,2.048,NA,NA,NA,32.15,NA,1855692.54,49657.4,85518.77,104.2,225966.52,32.81,225966.52,6.39,126.86,1.97,18.2,242.8325,55.3,37.63,2.048,23.6254149028755,NA,NA,0.0702107499247481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","SF","WestPond_CattailA_D2",0.417574716,"0.417574716",0.417574716,NA,NA,135.0238335,NA,14808.68675,NA,NA,NA,NA,NA,122244.7874,346.17,NA,NA,"5.78",NA,70.28,NA,NA,NA,NA,NA,1.58,NA,NA,NA,32.15,NA,1855692.54,49657.4,85518.77,104.2,225966.52,32.81,225966.52,5.78,158.34,2.07,6.8,357.6905,57.9,33.22,1.58,25.7445527254026,NA,NA,0.0883829440229183,17180,139,47,67,NA,NA,NA,NA,NA,NA
"161","SF","WestPond_CattailB_D1",0.423137002,"0.423137002",0.423137002,NA,NA,26.73814724,NA,18064.2218,NA,NA,NA,NA,NA,8584.554275,24.5155,NA,NA,"6.33",NA,51.92,NA,NA,NA,NA,NA,2.002,NA,NA,NA,9.884,NA,106264.99,1909.2,51091.96,27.53,26250.82,2.69,26250.82,6.33,235.67,2.71,10.1,244.605,57.6,40.89,2.002,25.5255002261913,NA,NA,0.0615651909144065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","SF","WestPond_CattailB_D2",0.423137002,"0.423137002",0.423137002,NA,NA,26.73814724,NA,18064.2218,NA,NA,NA,NA,NA,8584.554275,24.5155,NA,NA,"5.93",NA,51.92,NA,NA,NA,NA,NA,1.731,NA,NA,NA,9.884,NA,106264.99,1909.2,51091.96,27.53,26250.82,2.69,26250.82,5.93,79.34,NA,4.4,362.6535,59.3,39.36,1.731,29.461060174909,NA,NA,0.0560401096784982,13270,99,54,42,NA,NA,NA,NA,NA,NA
"163","SF","WestPond_CattailC_D1",0.36659283,"0.36659283",0.36659283,NA,NA,102.6551443,NA,17811.02623,NA,NA,NA,NA,NA,7085.35605,10.39,NA,NA,"6.34",NA,53.7,NA,NA,NA,NA,NA,2.044,NA,NA,NA,10.44,NA,85814.93,17074.79,56222.15,0.74,25103.66,2.16,25103.66,6.34,163.21,2.86,14.2,242.8325,58.1,40.25,2.044,24.2878303336097,NA,NA,0.0692562508408038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","SF","WestPond_CattailC_D2",0.36659283,"0.36659283",0.36659283,NA,NA,102.6551443,NA,17811.02623,NA,NA,NA,NA,NA,7085.35605,10.39,NA,NA,"5.62",NA,53.7,NA,NA,NA,NA,NA,1.421,NA,NA,NA,10.44,NA,85814.93,17074.79,56222.15,0.74,25103.66,2.16,25103.66,5.62,98.05,0.73,11.6,460.141,62.8,28.94,1.421,24.0294016199436,NA,NA,0.118725001441378,17860,158,50,60,NA,NA,NA,NA,NA,NA
"165","SF","MayberryNE_TuleA_D1",3.325753237,"3.325753237",3.325753237,NA,NA,32.63104086,NA,3358.740915,NA,NA,NA,NA,NA,45264.3325,15.034,NA,NA,"6.64",NA,342.81,NA,NA,NA,NA,NA,1.877,NA,NA,NA,78.92,NA,759634.08,22336.15,107005.82,216.4,106436.13,20.8,106436.13,6.64,191.78,7.45,2.4,1650.1975,462.3,33.36,1.877,20.7265840090555,NA,NA,0.0642451306500963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","SF","MayberryNE_TuleA_D2",3.325753237,"3.325753237",3.325753237,NA,NA,32.63104086,NA,3358.740915,NA,NA,NA,NA,NA,45264.3325,15.034,NA,NA,"6.89",NA,342.81,NA,NA,NA,NA,NA,1.892,NA,NA,NA,78.92,NA,759634.08,22336.15,107005.82,216.4,106436.13,20.8,106436.13,6.89,114.8,2.31,2.6,4278.815,1049.9,32.22,1.892,23.29280127818,NA,NA,0.0835186698451252,36000,207,22,37,NA,NA,NA,NA,NA,NA
"167","SF","MayberryNE_TuleB_D1",3.436740106,"3.436740106",3.436740106,NA,NA,43.21532629,NA,2055.421289,NA,NA,NA,NA,NA,70624.6953,26.068,NA,NA,"6.61",NA,151.26,NA,NA,NA,NA,NA,2.284,NA,NA,NA,109.2,NA,996395.73,34178.03,143863.58,1.09,165305.97,21.68,165305.97,6.61,149.55,5.69,2.8,2156.069,646.2,34.02,2.284,16.8646928435857,NA,NA,0.0935409102265403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","SF","MayberryNE_TuleB_D2",3.436740106,"3.436740106",3.436740106,NA,NA,43.21532629,NA,2055.421289,NA,NA,NA,NA,NA,70624.6953,26.068,NA,NA,"6.96",NA,151.26,NA,NA,NA,NA,NA,2.059,NA,NA,NA,109.2,NA,996395.73,34178.03,143863.58,1.09,165305.97,21.68,165305.97,6.96,243.07,1.45,9.5,3600.302,835.8,32.92,2.059,20.5653385804796,NA,NA,0.0962392057138442,25660,244,21,33,NA,NA,NA,NA,NA,NA
"169","SF","MayberryNE_TuleC_D1",3.431605924,"3.431605924",3.431605924,NA,NA,223.5979753,NA,3994.20267,NA,NA,NA,NA,NA,76898.849,48.862,NA,NA,"6.83",NA,91.02,NA,NA,NA,NA,NA,1.884,NA,NA,NA,115,NA,1083096.2,31768.44,110855.9,0.65,172987.87,23.8,172987.87,6.83,165.2,5.87,2.4,2027.74,510.3,30.34,1.884,19.3001717639934,NA,NA,0.100956633878723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","SF","MayberryNE_TuleC_D2",3.431605924,"3.431605924",3.431605924,NA,NA,223.5979753,NA,3994.20267,NA,NA,NA,NA,NA,76898.849,48.862,NA,NA,"7.14",NA,91.02,NA,NA,NA,NA,NA,1.748,NA,NA,NA,115,NA,1083096.2,31768.44,110855.9,0.65,172987.87,23.8,172987.87,7.14,197.42,2.5,2.8,3376.258,708.3,31.08,1.748,22.1694477430776,NA,NA,0.10370999662087,35320,277,21,36,NA,NA,NA,NA,NA,NA
"171","SF","MayberryNE_CattailA_D1",3.1,"3.1",3.1,NA,NA,26.5786859,NA,2001.925557,NA,NA,NA,NA,NA,35569.0411,15.41,NA,NA,"7.35",NA,712.9,NA,NA,NA,NA,NA,0.888,NA,NA,NA,88.69,NA,514338.59,14340.51,125406.03,136.56,92674.94,14.99,92674.94,7.35,9.84,0.13,13.9,2181.593,208.1,13.91,0.888,13.5791796708873,NA,NA,0.634686823568109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","SF","MayberryNE_CattailA_D2",3.1,"3.1",3.1,NA,NA,26.5786859,NA,2001.925557,NA,NA,NA,NA,NA,35569.0411,15.41,NA,NA,"7.27",NA,712.9,NA,NA,NA,NA,NA,0.928,NA,NA,NA,88.69,NA,514338.59,14340.51,125406.03,136.56,92674.94,14.99,92674.94,7.27,9.92,0.19,13.1,2032.3485,54.7,13.98,0.928,16.273754266922,NA,NA,0.689423674881991,29540,565,41,59,NA,NA,NA,NA,NA,NA
"173","SF","MayberryNE_CattailB_D1",3.3,"3.3",3.3,NA,NA,17.03466156,NA,1713.242764,NA,NA,NA,NA,NA,34260.0144,22.95,NA,NA,"7.21",NA,107.3,NA,NA,NA,NA,NA,0.987,NA,NA,NA,72.63,NA,490642.11,13106.42,124111.32,12.35,85864.31,12.38,85864.31,7.21,14.3,0.56,4.7,2239.022,202.2,14.53,0.987,14.0367074862227,NA,NA,0.572919719385945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","SF","MayberryNE_CattailB_D2",3.3,"3.3",3.3,NA,NA,17.03466156,NA,1713.242764,NA,NA,NA,NA,NA,34260.0144,22.95,NA,NA,"7.29",NA,107.3,NA,NA,NA,NA,NA,0.858,NA,NA,NA,72.63,NA,490642.11,13106.42,124111.32,12.35,85864.31,12.38,85864.31,7.29,13.41,NA,12.8,2211.7255,53.4,13.36,0.858,16.9762245913274,NA,NA,0.640322039313703,30210,533,41,61,NA,NA,NA,NA,NA,NA
"175","SF","MayberryNE_CattailC_D1",3.3,"3.3",3.3,NA,NA,5.731015721,NA,1055.007089,NA,NA,NA,NA,NA,60306.831,34.642,NA,NA,"7.22",NA,195.68,NA,NA,NA,NA,NA,0.938,NA,NA,NA,93.27,NA,854405.27,27640.86,111678.4,55.72,141977.4,16.78,141977.4,7.22,12.49,0.35,3.6,2392.875,174.3,13.56,0.938,14.2850956275156,NA,NA,0.55728061901055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","SF","MayberryNE_CattailC_D2",3.3,"3.3",3.3,NA,NA,5.731015721,NA,1055.007089,NA,NA,NA,NA,NA,60306.831,34.642,NA,NA,"6.81",NA,195.68,NA,NA,NA,NA,NA,0.933,NA,NA,NA,93.27,NA,854405.27,27640.86,111678.4,55.72,141977.4,16.78,141977.4,6.81,10.9,0.2,15,2288.2975,64.4,13.82,0.933,17.123986827723,NA,NA,0.628207243248256,29560,449,42,62,NA,NA,NA,NA,NA,NA
"177","SF","MayberrySE_TuleA_D1",1.415937623,"1.415937623",1.415937623,NA,NA,1271.185986,NA,11979.62133,NA,NA,NA,NA,NA,41928.7002,36.954,NA,NA,"7.23",NA,192.86,NA,NA,NA,NA,NA,0.983,NA,NA,NA,49.05,NA,567078.07,NA,163942.64,815.47,106259.77,14.38,106259.77,7.23,10.82,NA,5.8,1535.694,223.3,14.74,0.983,15.0547679547394,NA,NA,0.530628067666567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","SF","MayberrySE_TuleA_D2",1.415937623,"1.415937623",1.415937623,NA,NA,1271.185986,NA,11979.62133,NA,NA,NA,NA,NA,41928.7002,36.954,NA,NA,"7.37",NA,192.86,NA,NA,NA,NA,NA,0.902,NA,NA,NA,49.05,NA,567078.07,NA,163942.64,815.47,106259.77,14.38,106259.77,7.37,41.69,0.47,14.5,1533.2125,53.3,13.36,0.902,16.1739737465343,NA,NA,0.606951282878881,30230,395,48,65,NA,NA,NA,NA,NA,NA
"179","SF","MayberrySE_TuleB_D1",2.578450297,"2.578450297",2.578450297,NA,NA,216.8001784,NA,5380.324547,NA,NA,NA,NA,NA,32493.6827,20.146,NA,NA,"7.25",NA,168.38,NA,NA,NA,NA,NA,0.969,NA,NA,NA,39.31,NA,426299.48,4972.93,98718.77,420.38,74038.52,6.2,74038.52,7.25,21.69,0.26,10,2251.784,233.5,15,0.969,13.9484394207271,NA,NA,0.695939966705072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","SF","MayberrySE_TuleB_D2",2.578450297,"2.578450297",2.578450297,NA,NA,216.8001784,NA,5380.324547,NA,NA,NA,NA,NA,32493.6827,20.146,NA,NA,"7.61",NA,168.38,NA,NA,NA,NA,NA,0.826,NA,NA,NA,39.31,NA,426299.48,4972.93,98718.77,420.38,74038.52,6.2,74038.52,7.61,27.2,0.3,22,1616.52,49.3,12.47,0.826,16.7162022383437,NA,NA,0.7624061433005,28780,490,54,61,NA,NA,NA,NA,NA,NA
"181","SF","MayberrySE_TuleC_D1",2.473956295,"2.473956295",2.473956295,NA,NA,141.648857,NA,5751.284558,NA,NA,NA,NA,NA,26782.8295,0.531,NA,NA,"7",NA,502.3,NA,NA,NA,NA,NA,1.084,NA,NA,NA,70.43,NA,372911.34,3158.56,110095.06,575.75,63993.07,5.55,63993.07,7,21.75,0.29,7.2,2642.443,443.9,15.28,1.084,14.1254211622126,NA,NA,0.501625980115952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","SF","MayberrySE_TuleC_D2",2.473956295,"2.473956295",2.473956295,NA,NA,141.648857,NA,5751.284558,NA,NA,NA,NA,NA,26782.8295,0.531,NA,NA,"7.35",NA,502.3,NA,NA,NA,NA,NA,0.863,NA,NA,NA,70.43,NA,372911.34,3158.56,110095.06,575.75,63993.07,5.55,63993.07,7.35,24.96,0.29,22.1,1667.568,85.5,12.93,0.863,16.5670672875858,NA,NA,0.651996297340406,29780,471,45,62,NA,NA,NA,NA,NA,NA
"183","SF","MayberrySE_CattailA_D1",1.958439419,"1.958439419",1.958439419,NA,NA,16.11249201,NA,1609.794453,NA,NA,NA,NA,NA,23752.2799,138.55,NA,NA,"6.88",NA,359.11,NA,NA,NA,NA,NA,1.219,NA,NA,NA,17.59,NA,331733.17,732.95,73850.47,259.67,51682.37,5.94,51682.37,6.88,27.21,0.39,8.6,1300.6605,349.7,16.95,1.219,14.7135880160168,NA,NA,0.481654922359579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","SF","MayberrySE_CattailA_D2",1.958439419,"1.958439419",1.958439419,NA,NA,16.11249201,NA,1609.794453,NA,NA,NA,NA,NA,23752.2799,138.55,NA,NA,"7.44",NA,359.11,NA,NA,NA,NA,NA,0.964,NA,NA,NA,17.59,NA,331733.17,732.95,73850.47,259.67,51682.37,5.94,51682.37,7.44,21.09,NA,22.8,758.63,45.1,14.78,0.964,16.3071783092331,NA,NA,0.613228949930977,27920,571,40,53,NA,NA,NA,NA,NA,NA
"185","SF","MayberrySE_CattailB_D1",1.519552185,"1.519552185",1.519552185,NA,NA,599.8095971,NA,6194.815731,NA,NA,NA,NA,NA,39433.12655,106.7045,NA,NA,"6.52",NA,387.74,NA,NA,NA,NA,NA,1.282,NA,NA,NA,43.49,NA,558319.95,2159.6,107328.02,426.6,78058.07,8.56,78058.07,6.52,29.42,0.29,9,847.6095,487.8,17.78,1.282,13.9541470760487,NA,NA,0.494577371496056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","SF","MayberrySE_CattailB_D2",1.519552185,"1.519552185",1.519552185,NA,NA,599.8095971,NA,6194.815731,NA,NA,NA,NA,NA,39433.12655,106.7045,NA,NA,"6.99",NA,387.74,NA,NA,NA,NA,NA,0.969,NA,NA,NA,43.49,NA,558319.95,2159.6,107328.02,426.6,78058.07,8.56,78058.07,6.99,21.05,0.17,22.1,656.534,55.8,14.27,0.969,16.9330925495798,NA,NA,0.634374775790665,27840,426,45,59,NA,NA,NA,NA,NA,NA
"187","SF","MayberrySE_CattailC_D1",1.500152135,"1.500152135",1.500152135,NA,NA,8.938580171,NA,1422.356628,NA,NA,NA,NA,NA,27370.1651,166.938,NA,NA,"6.9",NA,184.94,NA,NA,NA,NA,NA,1.25,NA,NA,NA,30.81,NA,376886.33,5562.82,93819.99,124.81,66109.26,6.79,66109.26,6.9,18.52,0.17,6.4,1682.457,406.7,17.45,1.25,14.1807609691116,NA,NA,0.47348661289121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","SF","MayberrySE_CattailC_D2",1.500152135,"1.500152135",1.500152135,NA,NA,8.938580171,NA,1422.356628,NA,NA,NA,NA,NA,27370.1651,166.938,NA,NA,"7.49",NA,184.94,NA,NA,NA,NA,NA,0.919,NA,NA,NA,30.81,NA,376886.33,5562.82,93819.99,124.81,66109.26,6.79,66109.26,7.49,20.04,0.29,14.4,1315.5495,50.5,13.89,0.919,16.0905060821559,NA,NA,0.660421587331376,27800,450,45,58,NA,NA,NA,NA,NA,NA
"189","SF","MayberryNW_TuleA_D1",3.2,"3.2",3.2,NA,NA,507.6657121,NA,10674.32117,NA,NA,NA,NA,NA,69181.6676,31.102,NA,NA,"5.95",NA,213.49,NA,NA,NA,NA,NA,1.188,NA,NA,NA,91.03,NA,976662.06,17709.77,186636.96,440.02,166242.35,10.44,166242.35,5.95,12.22,0.22,8.3,2629.681,61.3,16.15,1.188,14.1747926353704,NA,NA,0.53094011544401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","SF","MayberryNW_TuleA_D2",3.2,"3.2",3.2,NA,NA,507.6657121,NA,10674.32117,NA,NA,NA,NA,NA,69181.6676,31.102,NA,NA,"5.94",NA,213.49,NA,NA,NA,NA,NA,1.076,NA,NA,NA,91.03,NA,976662.06,17709.77,186636.96,440.02,166242.35,10.44,166242.35,5.94,14.08,0.18,18.5,2704.4805,30.8,15.65,1.076,15.9320266830994,NA,NA,0.612072537579275,32970,417,44,66,NA,NA,NA,NA,NA,NA
"191","SF","MayberryNW_TuleB_D1",3.3,"3.3",3.3,NA,NA,1679.90338,NA,13840.94104,NA,NA,NA,NA,NA,36450.1863,25.446,NA,NA,"6.2",NA,102.42,NA,NA,NA,NA,NA,1.288,NA,NA,NA,53.9,NA,515583.57,18008.51,141550.45,3.25,95313.91,6.46,95313.91,6.2,57.69,0.19,8.6,2693.491,153.9,17,1.288,13.9253600865873,NA,NA,0.491053067186108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","SF","MayberryNW_TuleB_D2",3.3,"3.3",3.3,NA,NA,1679.90338,NA,13840.94104,NA,NA,NA,NA,NA,36450.1863,25.446,NA,NA,"6.48",NA,102.42,NA,NA,NA,NA,NA,1.089,NA,NA,NA,53.9,NA,515583.57,18008.51,141550.45,3.25,95313.91,6.46,95313.91,6.48,67.44,NA,23.2,2134.799,42,16.03,1.089,16.2772738396598,NA,NA,0.608529877517712,31850,476,41,61,NA,NA,NA,NA,NA,NA
"193","SF","MayberryNW_TuleC_D1",3,"3",3,NA,NA,164.9451193,NA,1856.553198,NA,NA,NA,NA,NA,54152.5692,17.3,NA,NA,"6.63",NA,435.05,NA,NA,NA,NA,NA,1.19,NA,NA,NA,74.55,NA,777787.29,28824.74,143436.13,633.29,123036.21,6.27,123036.21,6.63,39.17,0.13,6.6,2149.3335,101.9,16.82,1.19,13.9745723283069,NA,NA,0.564494429394975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","SF","MayberryNW_TuleC_D2",3,"3",3,NA,NA,164.9451193,NA,1856.553198,NA,NA,NA,NA,NA,54152.5692,17.3,NA,NA,"6.48",NA,435.05,NA,NA,NA,NA,NA,1.037,NA,NA,NA,74.55,NA,777787.29,28824.74,143436.13,633.29,123036.21,6.27,123036.21,6.48,23.33,0.22,13.9,2070.6345,47.2,14.78,1.037,16.4637317752844,NA,NA,0.639514386242673,30100,387,42,61,NA,NA,NA,NA,NA,NA
"195","SF","MayberryNW_CattailA_D1",3.7,"3.7",3.7,NA,NA,775.7762525,NA,9783.608475,NA,NA,NA,NA,NA,42557.5123,13.7775,NA,NA,"6.33",NA,261.83,NA,NA,NA,NA,NA,1.26,NA,NA,NA,125.3,NA,559893.14,14412.34,208159.83,992.74,142815.83,7.17,142815.83,6.33,22.8,0.2,12.9,2898.392,180.9,18.03,1.26,15.1418422002054,NA,NA,0.422218998632433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","SF","MayberryNW_CattailA_D2",3.7,"3.7",3.7,NA,NA,775.7762525,NA,9783.608475,NA,NA,NA,NA,NA,42557.5123,13.7775,NA,NA,"6.37",NA,261.83,NA,NA,NA,NA,NA,1.087,NA,NA,NA,125.3,NA,559893.14,14412.34,208159.83,992.74,142815.83,7.17,142815.83,6.37,17.89,0.19,22.8,2045.1105,47.4,15.73,1.087,17.272782071816,NA,NA,0.541714941641612,29870,412,40,61,NA,NA,NA,NA,NA,NA
"197","SF","MayberryNW_CattailB_D1",3.7,"3.7",3.7,NA,NA,868.7915088,NA,19225.91127,NA,NA,NA,NA,NA,74778.070475,4.2655,NA,NA,"6.39",NA,907.66,NA,NA,NA,NA,NA,1.265,NA,NA,NA,152.1,NA,1066717.9,23214.02,220804.16,1122.42,188097.06,9.5,188097.06,6.39,27.07,0.18,11.4,4043.7815,232.4,17.44,1.265,14.8515224680407,NA,NA,0.444062343053466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","SF","MayberryNW_CattailB_D2",3.7,"3.7",3.7,NA,NA,868.7915088,NA,19225.91127,NA,NA,NA,NA,NA,74778.070475,4.2655,NA,NA,"6.53",NA,907.66,NA,NA,NA,NA,NA,1.019,NA,NA,NA,152.1,NA,1066717.9,23214.02,220804.16,1122.42,188097.06,9.5,188097.06,6.53,39.39,0.2,19.9,2665.84,40.4,15.1,1.019,16.2853342891685,NA,NA,0.586301062312779,32530,475,43,63,NA,NA,NA,NA,NA,NA
"199","SF","MayberryNW_CattailC_D1",3.2,"3.2",3.2,NA,NA,1304.652219,NA,16263.07373,NA,NA,NA,NA,NA,55050.90765,23.5405,NA,NA,"6.27",NA,119.59,NA,NA,NA,NA,NA,1.235,NA,NA,NA,94.79,NA,743017.54,14087.7,193011.09,36.14,124685.81,10.28,124685.81,6.27,10.69,0.12,9.5,2911.154,138.1,17.1,1.235,15.1650743903109,NA,NA,0.49846879083829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","SF","MayberryNW_CattailC_D2",3.2,"3.2",3.2,NA,NA,1304.652219,NA,16263.07373,NA,NA,NA,NA,NA,55050.90765,23.5405,NA,NA,"6.37",NA,119.59,NA,NA,NA,NA,NA,1.049,NA,NA,NA,94.79,NA,743017.54,14087.7,193011.09,36.14,124685.81,10.28,124685.81,6.37,15.72,NA,16.9,2160.323,34,15.24,1.049,16.7645467028595,NA,NA,0.592927488645546,30990,472,43,63,NA,NA,NA,NA,NA,NA
"201","SF","Browns_TuleA_D1",2.601674251,"2.601674251",2.601674251,NA,NA,1.091748797,NA,1092.512646,NA,NA,NA,NA,NA,49987.7614,173.628,NA,NA,"5.74",NA,840.98,NA,NA,NA,NA,NA,0.389,NA,NA,NA,9.053,NA,701808.98,19522.06,74944.69,8536.98,94484.69,13.35,94484.69,5.74,15.64,0.25,24.8,2211.7255,106,5.39,0.389,18.1972202430548,NA,NA,0.49753264750596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","SF","Browns_TuleA_D2",2.601674251,"2.601674251",2.601674251,NA,NA,1.091748797,NA,1092.512646,NA,NA,NA,NA,NA,49987.7614,173.628,NA,NA,"5.74",NA,840.98,NA,NA,NA,NA,NA,0.389,NA,NA,NA,9.053,NA,701808.98,19522.06,74944.69,8536.98,94484.69,13.35,94484.69,5.74,15.64,0.25,24.8,2211.7255,106,5.39,0.389,18.1972202430548,NA,NA,0.49753264750596,42340,927,62,120,NA,NA,NA,NA,NA,NA
"203","SF","Browns_TuleB_D1",2.879273163,"2.879273163",2.879273163,NA,NA,1.851068939,NA,2701.849321,NA,NA,NA,NA,NA,52205.83245,197.094,NA,NA,"6.05",NA,43.23,NA,NA,NA,NA,NA,0.524,NA,NA,NA,8.675,NA,719536.26,19647.19,61483.98,17.23,84484.99,15.07,84484.99,6.05,12.59,0.15,14.8,2527.2305,126.5,7.23,0.524,16.3354361555343,NA,NA,0.388536194420168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","SF","Browns_TuleB_D2",2.879273163,"2.879273163",2.879273163,NA,NA,1.851068939,NA,2701.849321,NA,NA,NA,NA,NA,52205.83245,197.094,NA,NA,"5.66",NA,43.23,NA,NA,NA,NA,NA,0.411,NA,NA,NA,8.675,NA,719536.26,19647.19,61483.98,17.23,84484.99,15.07,84484.99,5.66,8.68,0.56,18.8,2845.217,134.7,5.92,0.411,20.1173316187655,NA,NA,0.418768117328942,43100,1315,61,116,NA,NA,NA,NA,NA,NA
"205","SF","Browns_TuleC_D1",2.741693348,"2.741693348",2.741693348,NA,NA,0.781500622,NA,966.941824,NA,NA,NA,NA,NA,64342.122225,205.3085,NA,NA,"6.21",NA,7.32,NA,NA,NA,NA,NA,0.557,NA,NA,NA,8.609,NA,870858.57,22817.17,74802.18,0.71,107983.69,17.08,107983.69,6.21,13.4,0.13,15.4,2930.297,137.7,8.38,0.557,16.7075841759058,NA,NA,0.352705767269029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","SF","Browns_TuleC_D2",2.741693348,"2.741693348",2.741693348,NA,NA,0.781500622,NA,966.941824,NA,NA,NA,NA,NA,64342.122225,205.3085,NA,NA,"6.13",NA,7.32,NA,NA,NA,NA,NA,0.397,NA,NA,NA,8.609,NA,870858.57,22817.17,74802.18,0.71,107983.69,17.08,107983.69,6.13,10.58,NA,10.3,2608.411,128.2,5.78,0.397,18.8586448987672,NA,NA,0.402431498392203,33960,425,63,115,NA,NA,NA,NA,NA,NA
"207","SF","Browns_ThreeSqA_D1",4.865336514,"4.865336514",4.865336514,NA,NA,2.967183697,NA,11354.77446,NA,NA,NA,NA,NA,55851.5459,61.612,NA,NA,"6.25",NA,429.71,NA,NA,NA,NA,NA,0.599,NA,NA,NA,10.51,NA,740570.67,11945.29,72503.11,1572.14,100411.18,11.7,100411.18,6.25,16.38,0.43,23.5,3154.341,175.1,8.18,0.599,15.7502575894189,NA,NA,0.356835811382249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
